longitude,latitude,site_name,Province,Municipality/City,Year,Month_date,Depth,Substrate,Segment,Total
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,HC,S4,35
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,HC,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,HC,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,HC,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,HC,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,HC,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,HC,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,HC,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,HC,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,SC,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,SC,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,SC,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,SC,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,RKC,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,RKC,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,RKC,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,RKC,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,NIA,S1,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,NIA,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,NIA,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,NIA,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,SP,S1,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,SP,S2,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,SP,S3,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,SP,S4,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,RC,S1,5
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,RC,S2,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,RC,S3,4
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,RC,S4,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,RB,S1,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,RB,S2,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,RB,S3,6
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,RB,S4,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,SD,S1,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,SD,S2,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,SD,S3,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,SD,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,SI,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,SI,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,SI,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,SI,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,OT,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,OT,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,OT,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,OT,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,NIA,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,NIA,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,NIA,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,NIA,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,HC,S1,22
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,HC,S2,24
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,HC,S3,31
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,HC,S4,25
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,HC,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,HC,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,HC,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,HC,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,HC,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,HC,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,HC,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,HC,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,SC,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,SC,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,SC,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,SC,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,RKC,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,RKC,S2,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,RKC,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,RKC,S4,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,NIA,S1,8
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,NIA,S2,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,NIA,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,NIA,S4,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,SP,S1,3
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,SP,S2,6
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,SP,S3,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,SP,S4,5
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,RC,S1,3
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,RC,S2,4
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,RC,S3,6
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,RC,S4,6
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,RB,S1,4
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,RB,S2,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,RB,S3,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,RB,S4,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,SD,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,SD,S2,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,SD,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,SD,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,SI,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,SI,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,SI,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,SI,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,OT,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,OT,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,OT,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,OT,S4,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,NIA,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,NIA,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,NIA,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2016,20 Apr 16,6.5,NIA,S4,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,HC,S1,25
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,HC,S2,27
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,HC,S3,21
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,HC,S4,22
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,HC,S1,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,HC,S2,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,HC,S3,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,HC,S4,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,HC,S1,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,HC,S2,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,HC,S3,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,HC,S4,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,SC,S1,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,SC,S2,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,SC,S3,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,SC,S4,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,RKC,S1,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,RKC,S2,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,RKC,S3,1
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,RKC,S4,9
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,NIA,S1,3
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,NIA,S2,2
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,NIA,S3,6
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,NIA,S4,3
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,SP,S1,1
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,SP,S2,4
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,SP,S3,2
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,SP,S4,1
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,RC,S1,8
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,RC,S2,6
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,RC,S3,3
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,RC,S4,2
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,RB,S1,3
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,RB,S2,1
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,RB,S3,4
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,RB,S4,2
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,SD,S1,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,SD,S2,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,SD,S3,3
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,SD,S4,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,SI,S1,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,SI,S2,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,SI,S3,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,SI,S4,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,OT,S1,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,OT,S2,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,OT,S3,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,OT,S4,1
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,NIA,S1,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,NIA,S2,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,NIA,S3,0
119.3378611,11.01597222,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,5,NIA,S4,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,HC,S1,11
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,HC,S2,11
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,HC,S3,15
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,HC,S4,12
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,HC,S1,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,HC,S2,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,HC,S3,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,HC,S4,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,HC,S1,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,HC,S2,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,HC,S3,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,HC,S4,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,SC,S1,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,SC,S2,1
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,SC,S3,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,SC,S4,1
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,RKC,S1,2
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,RKC,S2,1
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,RKC,S3,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,RKC,S4,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,NIA,S1,11
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,NIA,S2,13
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,NIA,S3,9
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,NIA,S4,10
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,SP,S1,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,SP,S2,1
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,SP,S3,1
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,SP,S4,3
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,RC,S1,4
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,RC,S2,3
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,RC,S3,5
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,RC,S4,4
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,RB,S1,8
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,RB,S2,8
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,RB,S3,4
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,RB,S4,4
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,SD,S1,4
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,SD,S2,2
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,SD,S3,6
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,SD,S4,6
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,SI,S1,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,SI,S2,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,SI,S3,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,SI,S4,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,OT,S1,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,OT,S2,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,OT,S3,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,OT,S4,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,NIA,S1,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,NIA,S2,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,NIA,S3,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,8 Mar 13,8,NIA,S4,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,HC,S1,26
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,HC,S2,37
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,HC,S3,31
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,HC,S4,27
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,HC,S1,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,HC,S2,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,HC,S3,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,HC,S4,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,HC,S1,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,HC,S2,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,HC,S3,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,HC,S4,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,SC,S1,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,SC,S2,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,SC,S3,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,SC,S4,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,RKC,S1,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,RKC,S2,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,RKC,S3,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,RKC,S4,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,NIA,S1,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,NIA,S2,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,NIA,S3,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,NIA,S4,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,SP,S1,1
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,SP,S2,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,SP,S3,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,SP,S4,0
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,RC,S1,8
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,RC,S2,1
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,RC,S3,6
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,RC,S4,5
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,RB,S1,4
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,RB,S2,2
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,RB,S3,1
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,RB,S4,6
119.3378611,10.92488889,TY_Rakit-Rakit Reef,Palawan,Taytay,2013,5 May 13,4.5,SD,S1,0
